_id,MonthEnding,HBT,HBTQF,PatientType,WaitType,Specialty,SpecialtyQF,Waits,WaitsQF,WaitsOver12Weeks,WaitsOver12WeeksQF,WaitsOver52Weeks,WaitsOver52WeeksQF,WaitsOver78Weeks,WaitsOver78WeeksQF,WaitsOver104Weeks,WaitsOver104WeeksQF,Median,MedianQF,90thPercentile,90thPercentileQF
261,20251130,S08000026,,New Outpatient,Completed,Z9,d,389,,137,,34,,1,,0,,55,,343,
262,20240131,S08000026,,New Outpatient,Completed,Z9,d,252,,49,,2,,0,,0,,43.5,,123.7,
263,20250131,S08000026,,New Outpatient,Completed,Z9,d,313,,99,,0,,0,,0,,47,,157,
264,20240331,S08000026,,New Outpatient,Completed,Z9,d,363,,86,,1,,1,,0,,30,,149,
265,20250331,S08000026,,New Outpatient,Completed,Z9,d,381,,113,,22,,0,,0,,42,,278,
266,20240531,S08000026,,New Outpatient,Completed,Z9,d,490,,145,,11,,3,,0,,57,,235.2,
267,20250531,S08000026,,New Outpatient,Completed,Z9,d,457,,137,,7,,0,,0,,46,,170.2,
268,20240731,S08000026,,New Outpatient,Completed,Z9,d,414,,128,,52,,1,,0,,41.5,,399.7,
269,20250731,S08000026,,New Outpatient,Completed,Z9,d,384,,97,,4,,1,,0,,40,,164.9,
270,20240831,S08000026,,New Outpatient,Completed,Z9,d,548,,287,,25,,1,,0,,92,,301.9,
271,20250831,S08000026,,New Outpatient,Completed,Z9,d,432,,142,,41,,0,,0,,52.5,,353.9,
272,20241031,S08000026,,New Outpatient,Completed,Z9,d,364,,79,,5,,1,,0,,43,,147.7,
273,20251031,S08000026,,New Outpatient,Completed,Z9,d,421,,124,,26,,0,,0,,42,,246,
274,20231231,S08000026,,New Outpatient,Completed,Z9,d,328,,85,,2,,1,,0,,40,,131,
275,20241231,S08000026,,New Outpatient,Completed,Z9,d,350,,89,,12,,3,,0,,34,,214,
276,20250228,S08000028,,New Outpatient,Completed,Z9,d,470,,127,,4,,0,,0,,37,,198.1,
277,20240229,S08000028,,New Outpatient,Completed,Z9,d,508,,129,,0,,0,,0,,30,,167.3,
278,20240430,S08000028,,New Outpatient,Completed,Z9,d,452,,90,,2,,1,,0,,30.5,,156.9,
279,20250430,S08000028,,New Outpatient,Completed,Z9,d,429,,75,,0,,0,,0,,34,,130,
280,20240630,S08000028,,New Outpatient,Completed,Z9,d,404,,111,,13,,3,,0,,35,,225,
281,20250630,S08000028,,New Outpatient,Completed,Z9,d,461,,83,,10,,0,,0,,31,,122,
282,20240930,S08000028,,New Outpatient,Completed,Z9,d,489,,94,,2,,0,,0,,31,,166.2,
283,20250930,S08000028,,New Outpatient,Completed,Z9,d,451,,108,,0,,0,,0,,37,,133,
284,20231130,S08000028,,New Outpatient,Completed,Z9,d,487,,123,,4,,0,,0,,34,,166,
285,20241130,S08000028,,New Outpatient,Completed,Z9,d,493,,98,,4,,0,,0,,37,,172.8,
286,20251130,S08000028,,New Outpatient,Completed,Z9,d,430,,92,,0,,0,,0,,38,,153.1,
287,20240131,S08000028,,New Outpatient,Completed,Z9,d,451,,95,,2,,0,,0,,37,,166,
288,20250131,S08000028,,New Outpatient,Completed,Z9,d,404,,86,,1,,0,,0,,42,,188.4,
289,20240331,S08000028,,New Outpatient,Completed,Z9,d,417,,86,,4,,1,,0,,33,,187,
290,20250331,S08000028,,New Outpatient,Completed,Z9,d,464,,81,,1,,0,,0,,35,,112.7,
291,20240531,S08000028,,New Outpatient,Completed,Z9,d,572,,129,,2,,0,,0,,32,,155.9,
292,20250531,S08000028,,New Outpatient,Completed,Z9,d,472,,101,,5,,0,,0,,34,,160,
293,20240731,S08000028,,New Outpatient,Completed,Z9,d,545,,149,,0,,0,,0,,33,,201.8,
294,20250731,S08000028,,New Outpatient,Completed,Z9,d,464,,100,,0,,0,,0,,34,,168,
295,20240831,S08000028,,New Outpatient,Completed,Z9,d,507,,170,,9,,1,,0,,40,,196,
296,20250831,S08000028,,New Outpatient,Completed,Z9,d,397,,93,,2,,0,,0,,34,,182,
297,20241031,S08000028,,New Outpatient,Completed,Z9,d,488,,122,,3,,1,,1,,38,,153.3,
298,20251031,S08000028,,New Outpatient,Completed,Z9,d,536,,138,,2,,0,,0,,44,,210.5,
299,20231231,S08000028,,New Outpatient,Completed,Z9,d,328,,69,,1,,0,,0,,32,,160.3,
300,20241231,S08000028,,New Outpatient,Completed,Z9,d,335,,50,,1,,0,,0,,34,,120.6,
301,20250228,S08000029,,New Outpatient,Completed,Z9,d,6660,,2501,,605,,489,,21,,39,,331,
302,20240229,S08000029,,New Outpatient,Completed,Z9,d,6346,,2041,,537,,121,,0,,33,,343,
303,20240430,S08000029,,New Outpatient,Completed,Z9,d,6606,,2118,,434,,133,,1,,39,,321,
304,20250430,S08000029,,New Outpatient,Completed,Z9,d,6639,,2080,,411,,92,,12,,35,,252,
305,20240630,S08000029,,New Outpatient,Completed,Z9,d,6759,,2362,,673,,359,,5,,40,,364,
306,20250630,S08000029,,New Outpatient,Completed,Z9,d,7215,,2660,,852,,428,,14,,41,,394,
307,20240930,S08000029,,New Outpatient,Completed,Z9,d,6733,,2182,,645,,272,,5,,38,,346,
308,20250930,S08000029,,New Outpatient,Completed,Z9,d,7935,,2843,,714,,257,,51,,42,,318,
309,20231130,S08000029,,New Outpatient,Completed,Z9,d,7118,,2203,,458,,106,,1,,41,,298,
310,20241130,S08000029,,New Outpatient,Completed,Z9,d,6883,,2216,,538,,230,,0,,34,,300,
311,20251130,S08000029,,New Outpatient,Completed,Z9,d,7497,,2790,,621,,227,,121,,49,,329,
312,20240131,S08000029,,New Outpatient,Completed,Z9,d,6592,,1972,,394,,73,,0,,39,,322,
313,20250131,S08000029,,New Outpatient,Completed,Z9,d,6394,,2154,,422,,304,,1,,40,,294,
314,20240331,S08000029,,New Outpatient,Completed,Z9,d,5897,,1857,,448,,88,,0,,33,,321,
315,20250331,S08000029,,New Outpatient,Completed,Z9,d,7502,,2906,,624,,332,,5,,40,,293.9,
316,20240531,S08000029,,New Outpatient,Completed,Z9,d,7323,,2527,,669,,266,,7,,39,,349,
317,20250531,S08000029,,New Outpatient,Completed,Z9,d,6799,,2002,,565,,207,,32,,34,,302,
318,20240731,S08000029,,New Outpatient,Completed,Z9,d,7411,,2477,,689,,212,,9,,38,,350,
319,20250731,S08000029,,New Outpatient,Completed,Z9,d,7289,,2494,,636,,214,,46,,41,,336.2,
320,20240831,S08000029,,New Outpatient,Completed,Z9,d,6535,,2035,,563,,160,,8,,35,,315,
321,20250831,S08000029,,New Outpatient,Completed,Z9,d,6600,,2121,,526,,229,,64,,38,,287.1,
322,20241031,S08000029,,New Outpatient,Completed,Z9,d,7119,,2348,,531,,225,,2,,38,,302,
323,20251031,S08000029,,New Outpatient,Completed,Z9,d,7289,,2427,,580,,193,,26,,38,,324,
324,20231231,S08000029,,New Outpatient,Completed,Z9,d,5262,,1400,,282,,33,,0,,32,,240.9,
325,20241231,S08000029,,New Outpatient,Completed,Z9,d,6284,,1964,,390,,148,,1,,33,,286,
326,20250228,S08000030,,New Outpatient,Completed,Z9,d,8044,,2400,,412,,135,,10,,34,,259.7,
327,20240229,S08000030,,New Outpatient,Completed,Z9,d,7460,,2451,,196,,10,,1,,41,,245.1,
328,20240430,S08000030,,New Outpatient,Completed,Z9,d,6664,,2199,,265,,38,,3,,47,,241,
329,20250430,S08000030,,New Outpatient,Completed,Z9,d,7948,,1963,,434,,101,,10,,38,,260,
330,20240630,S08000030,,New Outpatient,Completed,Z9,d,7175,,2284,,327,,40,,8,,40,,252,
331,20250630,S08000030,,New Outpatient,Completed,Z9,d,7925,,2130,,420,,140,,31,,35,,257,
332,20240930,S08000030,,New Outpatient,Completed,Z9,d,8678,,3202,,860,,434,,161,,44,,363,
333,20250930,S08000030,,New Outpatient,Completed,Z9,d,8766,,2632,,510,,146,,32,,39,,237,
334,20231130,S08000030,,New Outpatient,Completed,Z9,d,7693,,2352,,244,,2,,1,,45,,226,
335,20241130,S08000030,,New Outpatient,Completed,Z9,d,8805,,2907,,759,,417,,49,,42,,347,
336,20251130,S08000030,,New Outpatient,Completed,Z9,d,7177,,2290,,630,,214,,98,,35,,314,
337,20240131,S08000030,,New Outpatient,Completed,Z9,d,7038,,2425,,305,,13,,1,,48,,254.3,
338,20250131,S08000030,,New Outpatient,Completed,Z9,d,7952,,2688,,444,,189,,13,,44,,269,
339,20240331,S08000030,,New Outpatient,Completed,Z9,d,7353,,2285,,267,,37,,7,,41,,243.8,
340,20250331,S08000030,,New Outpatient,Completed,Z9,d,8850,,2444,,544,,113,,15,,36,,263,
341,20240531,S08000030,,New Outpatient,Completed,Z9,d,8471,,2673,,411,,77,,6,,42,,261,
342,20250531,S08000030,,New Outpatient,Completed,Z9,d,8088,,1856,,403,,166,,12,,34,,252,
343,20240731,S08000030,,New Outpatient,Completed,Z9,d,6821,,1838,,283,,49,,10,,32,,230,
344,20250731,S08000030,,New Outpatient,Completed,Z9,d,7624,,2177,,459,,151,,37,,35,,253,
345,20240831,S08000030,,New Outpatient,Completed,Z9,d,8052,,2316,,389,,99,,36,,35,,224.9,
346,20250831,S08000030,,New Outpatient,Completed,Z9,d,7666,,2003,,342,,97,,29,,38,,230,
347,20241031,S08000030,,New Outpatient,Completed,Z9,d,7778,,2723,,665,,285,,55,,42,,331.3,
348,20251031,S08000030,,New Outpatient,Completed,Z9,d,7696,,2263,,478,,139,,30,,35,,235.5,
349,20231231,S08000030,,New Outpatient,Completed,Z9,d,6539,,2138,,320,,13,,0,,46,,258,
350,20241231,S08000030,,New Outpatient,Completed,Z9,d,7788,,2234,,404,,176,,14,,36,,273.3,
351,20250228,S08000031,,New Outpatient,Completed,Z9,d,28417,,12971,,2254,,111,,0,,66,,354,
352,20240229,S08000031,,New Outpatient,Completed,Z9,d,29963,,13121,,1815,,36,,0,,55,,323,
353,20240430,S08000031,,New Outpatient,Completed,Z9,d,26310,,9646,,1436,,1,,0,,44,,322,
354,20250430,S08000031,,New Outpatient,Completed,Z9,d,27234,,10564,,1784,,1,,0,,47,,344,
355,20240630,S08000031,,New Outpatient,Completed,Z9,d,26769,,10278,,1745,,36,,0,,46,,334,
356,20250630,S08000031,,New Outpatient,Completed,Z9,d,29087,,12395,,2550,,1,,0,,55,,361,
357,20240930,S08000031,,New Outpatient,Completed,Z9,d,29370,,13174,,3359,,176,,0,,61,,376,
358,20250930,S08000031,,New Outpatient,Completed,Z9,d,31483,,13317,,2584,,1,,0,,54,,353,
359,20231130,S08000031,,New Outpatient,Completed,Z9,d,32033,,13834,,2714,,42,,0,,56,,345,
360,20241130,S08000031,,New Outpatient,Completed,Z9,d,30408,,13704,,2834,,155,,0,,59,,360,
361,20251130,S08000031,,New Outpatient,Completed,Z9,d,29567,,12253,,2043,,0,,0,,49,,351,
362,20240131,S08000031,,New Outpatient,Completed,Z9,d,29449,,12120,,1657,,8,,0,,53,,320,
363,20250131,S08000031,,New Outpatient,Completed,Z9,d,28963,,12807,,2078,,125,,0,,62,,350,
364,20240331,S08000031,,New Outpatient,Completed,Z9,d,28615,,11453,,1854,,21,,0,,45,,324,
365,20250331,S08000031,,New Outpatient,Completed,Z9,d,30833,,13702,,2452,,42,,0,,56,,353,
366,20240531,S08000031,,New Outpatient,Completed,Z9,d,29799,,11525,,2046,,39,,0,,44,,335,
367,20250531,S08000031,,New Outpatient,Completed,Z9,d,29569,,11989,,2330,,1,,0,,50,,356,
368,20240731,S08000031,,New Outpatient,Completed,Z9,d,27214,,10124,,1812,,32,,0,,46,,336,
369,20250731,S08000031,,New Outpatient,Completed,Z9,d,28944,,12093,,2943,,4,,0,,52,,365,
370,20240831,S08000031,,New Outpatient,Completed,Z9,d,29998,,12554,,2442,,123,,0,,53,,352,
371,20250831,S08000031,,New Outpatient,Completed,Z9,d,29754,,12154,,2542,,11,,0,,51,,360,
372,20241031,S08000031,,New Outpatient,Completed,Z9,d,30237,,12770,,2704,,140,,0,,52,,358,
373,20251031,S08000031,,New Outpatient,Completed,Z9,d,31684,,12782,,2247,,0,,0,,49,,347,
374,20231231,S08000031,,New Outpatient,Completed,Z9,d,25239,,10706,,2202,,28,,0,,51,,337,
375,20241231,S08000031,,New Outpatient,Completed,Z9,d,25685,,10948,,2354,,117,,0,,51,,360,
376,20250228,S08000032,,New Outpatient,Completed,Z9,d,10331,,4988,,1939,,397,,0,,78,,447,
377,20240229,S08000032,,New Outpatient,Completed,Z9,d,11122,,5347,,1459,,339,,6,,77,,415,
378,20240430,S08000032,,New Outpatient,Completed,Z9,d,9533,,3302,,974,,148,,1,,42,,367,
379,20250430,S08000032,,New Outpatient,Completed,Z9,d,9778,,4054,,1516,,354,,0,,50,,403,
380,20240630,S08000032,,New Outpatient,Completed,Z9,d,9474,,3588,,1239,,56,,0,,45,,402,
381,20250630,S08000032,,New Outpatient,Completed,Z9,d,10728,,4641,,1142,,273,,1,,67,,369,
382,20240930,S08000032,,New Outpatient,Completed,Z9,d,9108,,3623,,1393,,497,,5,,55,,428,
383,20250930,S08000032,,New Outpatient,Completed,Z9,d,11077,,4757,,1273,,90,,0,,63,,390.4,
384,20231130,S08000032,,New Outpatient,Completed,Z9,d,11424,,5340,,1328,,379,,5,,71,,393,
385,20241130,S08000032,,New Outpatient,Completed,Z9,d,10208,,4511,,1832,,576,,0,,58,,490,
386,20251130,S08000032,,New Outpatient,Completed,Z9,d,10645,,4787,,1218,,42,,0,,65,,400,
387,20240131,S08000032,,New Outpatient,Completed,Z9,d,11324,,5572,,1342,,410,,2,,81,,409,
388,20250131,S08000032,,New Outpatient,Completed,Z9,d,10194,,4627,,1595,,314,,0,,68,,446,
389,20240331,S08000032,,New Outpatient,Completed,Z9,d,11117,,4934,,1596,,270,,3,,60,,409,
390,20250331,S08000032,,New Outpatient,Completed,Z9,d,11233,,5277,,1998,,529,,0,,68,,419,
391,20240531,S08000032,,New Outpatient,Completed,Z9,d,10144,,3866,,1127,,124,,0,,46,,388,
392,20250531,S08000032,,New Outpatient,Completed,Z9,d,10907,,4841,,1646,,290,,0,,64,,401,
393,20240731,S08000032,,New Outpatient,Completed,Z9,d,9400,,3554,,1452,,128,,1,,44,,407,
394,20250731,S08000032,,New Outpatient,Completed,Z9,d,10272,,4346,,1248,,257,,4,,59,,386,
395,20240831,S08000032,,New Outpatient,Completed,Z9,d,9457,,3842,,1525,,422,,12,,56,,409,
396,20250831,S08000032,,New Outpatient,Completed,Z9,d,10764,,4762,,1339,,250,,0,,67,,404,
397,20241031,S08000032,,New Outpatient,Completed,Z9,d,9848,,3785,,1400,,489,,0,,46.5,,426,
398,20251031,S08000032,,New Outpatient,Completed,Z9,d,10945,,4312,,1262,,62,,0,,54,,392,
399,20231231,S08000032,,New Outpatient,Completed,Z9,d,8571,,3962,,1060,,354,,4,,71,,411,
400,20241231,S08000032,,New Outpatient,Completed,Z9,d,8736,,4079,,1701,,303,,0,,67,,456,
401,20250228,S27000001,,New Outpatient,Completed,Z9,d,91,,85,,73,,0,,0,,399,,462,
402,20240229,S27000001,,New Outpatient,Completed,Z9,d,289,,289,,54,,1,,0,,297,,393.2,
403,20240430,S27000001,,New Outpatient,Completed,Z9,d,143,,141,,19,,0,,0,,294,,376,
404,20250430,S27000001,,New Outpatient,Completed,Z9,d,2,,0,,0,,0,,0,,,:,,:
405,20240630,S27000001,,New Outpatient,Completed,Z9,d,4,,2,,0,,0,,0,,,:,,:
406,20240930,S27000001,,New Outpatient,Completed,Z9,d,3,,1,,1,,0,,0,,,:,,:
407,20250930,S27000001,,New Outpatient,Completed,Z9,d,17,,0,,0,,0,,0,,,:,,:
408,20231130,S27000001,,New Outpatient,Completed,Z9,d,220,,215,,77,,0,,0,,261,,421.1,
409,20241130,S27000001,,New Outpatient,Completed,Z9,d,4,,0,,0,,0,,0,,,:,,:
410,20251130,S27000001,,New Outpatient,Completed,Z9,d,44,,28,,28,,0,,0,,488.5,,532.7,
411,20240131,S27000001,,New Outpatient,Completed,Z9,d,297,,297,,32,,0,,0,,298,,370.8,
412,20250131,S27000001,,New Outpatient,Completed,Z9,d,1,,0,,0,,0,,0,,,:,,:
413,20240331,S27000001,,New Outpatient,Completed,Z9,d,344,,339,,26,,0,,0,,296,,358,
414,20250331,S27000001,,New Outpatient,Completed,Z9,d,53,,50,,50,,0,,0,,414,,484.8,
415,20240531,S27000001,,New Outpatient,Completed,Z9,d,118,,117,,69,,1,,0,,392,,413,
416,20250531,S27000001,,New Outpatient,Completed,Z9,d,4,,4,,4,,1,,0,,,:,,:
417,20240731,S27000001,,New Outpatient,Completed,Z9,d,131,,131,,21,,0,,0,,358,,368,
418,20250731,S27000001,,New Outpatient,Completed,Z9,d,24,,0,,0,,0,,0,,2.5,,7,
419,20240831,S27000001,,New Outpatient,Completed,Z9,d,86,,83,,59,,0,,0,,372.5,,397.5,
420,20250831,S27000001,,New Outpatient,Completed,Z9,d,18,,0,,0,,0,,0,,,:,,:
421,20241031,S27000001,,New Outpatient,Completed,Z9,d,5,,0,,0,,0,,0,,,:,,:
422,20251031,S27000001,,New Outpatient,Completed,Z9,d,18,,2,,2,,0,,0,,,:,,:
423,20231231,S27000001,,New Outpatient,Completed,Z9,d,154,,153,,40,,0,,0,,276.5,,403,
424,20241231,S27000001,,New Outpatient,Completed,Z9,d,2,,0,,0,,0,,0,,,:,,:
425,20250228,SB0801,,New Outpatient,Completed,Z9,d,919,,723,,213,,44,,1,,295,,431,
426,20240229,SB0801,,New Outpatient,Completed,Z9,d,1350,,1110,,270,,110,,9,,288,,517.1,
427,20240430,SB0801,,New Outpatient,Completed,Z9,d,1252,,993,,304,,63,,10,,308,,427,
428,20250430,SB0801,,New Outpatient,Completed,Z9,d,1375,,1105,,319,,93,,1,,280,,424,
429,20240630,SB0801,,New Outpatient,Completed,Z9,d,1683,,1391,,391,,15,,3,,307,,392,
430,20250630,SB0801,,New Outpatient,Completed,Z9,d,1450,,1201,,474,,86,,1,,284,,460.2,
431,20240930,SB0801,,New Outpatient,Completed,Z9,d,1465,,1237,,308,,2,,1,,287,,378,
432,20250930,SB0801,,New Outpatient,Completed,Z9,d,1122,,842,,384,,21,,0,,285,,525,
433,20231130,SB0801,,New Outpatient,Completed,Z9,d,1264,,1001,,215,,144,,35,,254,,675,
434,20241130,SB0801,,New Outpatient,Completed,Z9,d,1509,,1297,,212,,3,,3,,256,,370,
435,20251130,SB0801,,New Outpatient,Completed,Z9,d,1272,,950,,258,,10,,0,,251.5,,412,
436,20240131,SB0801,,New Outpatient,Completed,Z9,d,1040,,787,,175,,120,,3,,274.5,,559,
437,20250131,SB0801,,New Outpatient,Completed,Z9,d,902,,677,,68,,3,,0,,266.5,,349.9,
438,20240331,SB0801,,New Outpatient,Completed,Z9,d,1385,,1122,,273,,49,,11,,297,,411.6,
439,20250331,SB0801,,New Outpatient,Completed,Z9,d,1117,,877,,367,,87,,0,,302,,448,
440,20240531,SB0801,,New Outpatient,Completed,Z9,d,1496,,1196,,320,,26,,5,,309,,396,
441,20250531,SB0801,,New Outpatient,Completed,Z9,d,1369,,1110,,345,,143,,0,,238,,555,
442,20240731,SB0801,,New Outpatient,Completed,Z9,d,1336,,1043,,265,,4,,1,,248,,386,
443,20250731,SB0801,,New Outpatient,Completed,Z9,d,959,,736,,160,,16,,1,,262,,401.2,
444,20240831,SB0801,,New Outpatient,Completed,Z9,d,1600,,1284,,336,,3,,1,,294,,399,
445,20250831,SB0801,,New Outpatient,Completed,Z9,d,1195,,912,,355,,11,,0,,270,,426,
446,20241031,SB0801,,New Outpatient,Completed,Z9,d,1339,,1085,,137,,2,,0,,293,,365,
447,20251031,SB0801,,New Outpatient,Completed,Z9,d,1307,,972,,293,,11,,0,,258,,429.8,
448,20231231,SB0801,,New Outpatient,Completed,Z9,d,827,,665,,168,,146,,10,,257,,646.4,
449,20241231,SB0801,,New Outpatient,Completed,Z9,d,961,,782,,99,,1,,0,,251,,366,
450,20250228,S92000003,d,New Outpatient,Completed,A1,,2401,,167,,23,,0,,0,,4,,66,
451,20240229,S92000003,d,New Outpatient,Completed,A1,,2758,,206,,0,,0,,0,,2,,64.3,
452,20240430,S92000003,d,New Outpatient,Completed,A1,,2682,,185,,5,,1,,0,,2,,60,
453,20250430,S92000003,d,New Outpatient,Completed,A1,,2502,,176,,37,,0,,0,,4,,54,
454,20240630,S92000003,d,New Outpatient,Completed,A1,,2489,,235,,3,,0,,0,,3,,77,
455,20250630,S92000003,d,New Outpatient,Completed,A1,,2563,,170,,41,,0,,0,,3,,61.8,
456,20240930,S92000003,d,New Outpatient,Completed,A1,,2538,,211,,5,,0,,0,,3,,61.3,
457,20250930,S92000003,d,New Outpatient,Completed,A1,,2510,,322,,99,,0,,0,,4,,152.5,
458,20231130,S92000003,d,New Outpatient,Completed,A1,,2803,,220,,23,,4,,1,,2,,69,
459,20241130,S92000003,d,New Outpatient,Completed,A1,,2734,,221,,9,,0,,0,,3,,62.7,
460,20251130,S92000003,d,New Outpatient,Completed,A1,,2208,,197,,17,,0,,0,,2,,75,
461,20240131,S92000003,d,New Outpatient,Completed,A1,,2756,,177,,4,,0,,0,,2,,57.5,
462,20250131,S92000003,d,New Outpatient,Completed,A1,,2662,,244,,31,,0,,0,,4,,74,
463,20240331,S92000003,d,New Outpatient,Completed,A1,,2563,,222,,4,,0,,0,,2,,65,
464,20250331,S92000003,d,New Outpatient,Completed,A1,,2651,,179,,29,,0,,0,,4,,62,
465,20240531,S92000003,d,New Outpatient,Completed,A1,,2852,,279,,4,,0,,0,,3,,82,
466,20250531,S92000003,d,New Outpatient,Completed,A1,,2619,,178,,36,,0,,0,,3,,59,
467,20240731,S92000003,d,New Outpatient,Completed,A1,,2746,,238,,1,,0,,0,,3,,64,
468,20250731,S92000003,d,New Outpatient,Completed,A1,,2636,,242,,120,,0,,0,,4,,76,
469,20240831,S92000003,d,New Outpatient,Completed,A1,,2594,,259,,5,,1,,0,,4,,83.4,
470,20250831,S92000003,d,New Outpatient,Completed,A1,,2545,,267,,127,,0,,0,,3,,89,
471,20241031,S92000003,d,New Outpatient,Completed,A1,,2921,,263,,8,,0,,0,,4,,65,
472,20251031,S92000003,d,New Outpatient,Completed,A1,,2366,,233,,13,,0,,0,,3,,83,
473,20231231,S92000003,d,New Outpatient,Completed,A1,,2310,,131,,5,,0,,0,,1,,48,
474,20241231,S92000003,d,New Outpatient,Completed,A1,,2518,,164,,14,,0,,0,,3,,59,
475,20240430,S92000003,d,New Outpatient,Completed,A11,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
476,20241130,S92000003,d,New Outpatient,Completed,A11,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
477,20240831,S92000003,d,New Outpatient,Completed,A11,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
478,20250228,S92000003,d,New Outpatient,Completed,A2,,4283,,2352,,305,,32,,13,,100,,345,
479,20240229,S92000003,d,New Outpatient,Completed,A2,,4155,,2020,,158,,54,,6,,80,,309,
480,20240430,S92000003,d,New Outpatient,Completed,A2,,3788,,1923,,136,,68,,0,,88,,310,
481,20250430,S92000003,d,New Outpatient,Completed,A2,,4344,,2006,,171,,20,,0,,74,,334,
482,20240630,S92000003,d,New Outpatient,Completed,A2,,3913,,1979,,163,,26,,1,,87,,308,
483,20250630,S92000003,d,New Outpatient,Completed,A2,,4484,,2061,,151,,8,,6,,71,,323.7,
484,20240930,S92000003,d,New Outpatient,Completed,A2,,4557,,2679,,278,,38,,1,,107,,335,
485,20250930,S92000003,d,New Outpatient,Completed,A2,,4699,,2175,,168,,14,,6,,71,,326,
486,20231130,S92000003,d,New Outpatient,Completed,A2,,4554,,2162,,151,,13,,0,,77,,305.7,
487,20241130,S92000003,d,New Outpatient,Completed,A2,,4471,,2379,,347,,78,,0,,95,,345,
488,20251130,S92000003,d,New Outpatient,Completed,A2,,4596,,2014,,123,,4,,0,,69,,298,
489,20240131,S92000003,d,New Outpatient,Completed,A2,,4329,,2191,,182,,29,,2,,86,,320,
490,20250131,S92000003,d,New Outpatient,Completed,A2,,4377,,2388,,338,,56,,0,,101,,343,
491,20240331,S92000003,d,New Outpatient,Completed,A2,,3928,,2007,,212,,95,,3,,90,,315,
492,20250331,S92000003,d,New Outpatient,Completed,A2,,4956,,2634,,323,,18,,0,,99,,343,
493,20240531,S92000003,d,New Outpatient,Completed,A2,,4575,,2418,,140,,31,,0,,96,,305.6,
494,20250531,S92000003,d,New Outpatient,Completed,A2,,4742,,2075,,205,,20,,3,,69,,334,
495,20240731,S92000003,d,New Outpatient,Completed,A2,,3722,,1834,,255,,59,,0,,83,,329,
496,20250731,S92000003,d,New Outpatient,Completed,A2,,4140,,1820,,187,,18,,15,,68,,344.1,
497,20240831,S92000003,d,New Outpatient,Completed,A2,,4076,,2214,,247,,78,,0,,98,,344,
498,20250831,S92000003,d,New Outpatient,Completed,A2,,4079,,1758,,155,,33,,20,,71,,338,
499,20241031,S92000003,d,New Outpatient,Completed,A2,,5025,,2994,,297,,80,,1,,124,,328,
500,20251031,S92000003,d,New Outpatient,Completed,A2,,4621,,2213,,159,,10,,1,,76,,325,
501,20231231,S92000003,d,New Outpatient,Completed,A2,,3189,,1485,,109,,32,,1,,74,,303,
502,20241231,S92000003,d,New Outpatient,Completed,A2,,4079,,2072,,294,,71,,1,,88,,335,
503,20250228,S92000003,d,New Outpatient,Completed,A3,,337,,74,,0,,0,,0,,56,,188.4,
504,20240229,S92000003,d,New Outpatient,Completed,A3,,277,,89,,0,,0,,0,,56,,209,
505,20240430,S92000003,d,New Outpatient,Completed,A3,,284,,81,,0,,0,,0,,52,,193,
506,20250430,S92000003,d,New Outpatient,Completed,A3,,290,,48,,1,,1,,0,,57,,123.2,
507,20240630,S92000003,d,New Outpatient,Completed,A3,,228,,55,,0,,0,,0,,46,,168,
508,20250630,S92000003,d,New Outpatient,Completed,A3,,276,,60,,1,,0,,0,,57,,165,
509,20240930,S92000003,d,New Outpatient,Completed,A3,,360,,109,,1,,0,,0,,57,,196,
510,20250930,S92000003,d,New Outpatient,Completed,A3,,206,,44,,0,,0,,0,,60.5,,133.5,
511,20231130,S92000003,d,New Outpatient,Completed,A3,,268,,60,,0,,0,,0,,48,,187.3,
512,20241130,S92000003,d,New Outpatient,Completed,A3,,328,,77,,0,,0,,0,,51,,178,
513,20251130,S92000003,d,New Outpatient,Completed,A3,,188,,26,,0,,0,,0,,49,,107.8,
